"","ID","TI","SO","KW","AB","AF","TC","DI","PY","au","AO"
"348",1587,"In situ ontogeny of behaviour in pelagic larvae of three temperate, marine, demersal fishes","MARINE BIOLOGY","CORAL-REEF FISHES; BREVOORTIA-TYRANNUS LATROBE; LATE-STAGE LARVAE; EARLY LIFE STAGES; SWIMMING SPEEDS; SETTLEMENT BEHAVIOR; RECRUITMENT SUCCESS; SELF-RECRUITMENT; STRIPED JACK; SEA BREAM","The ontogeny of behaviour relevant to dispersal was studied in situ with reared pelagic larvae of three warm temperate, marine, demersal fishes: Argyrosomus japonicus (Sciaenidae), Acanthopagrus australis and Pagrus auratus (both Sparidae). Larvae of 5-14 mm SL were released in the sea, and their swimming speed, depth and direction were observed by divers. Behaviour differed among species, and to some extent, among locations. Swimming speed increased linearly at 0.4-2.0 cm s(-1) per mm size, depending on species. The sciaenid was slower than the sparids by 2-6 cm s(-1) at any size, but uniquely, it swam faster in a sheltered bay than in the ocean. Mean speeds were 4-10 body lengths s(-1). At settlement size, mean speed was 5-10 cm s(-1), and the best performing individuals swam up to twice the mean speed. In situ swimming speed was linearly correlated (R-2=0.72) with a laboratory measure of swimming speed (critical speed): the slope of the relationship was 0.32, but due to a non-zero intercept, overall, in situ speed was 25% of critical speed. Ontogenetic vertical migrations of several metres were found in all three species: the sciaenid and one sparid descended, whereas the other sparid ascended to the surface. Overall, 74-84% of individual larvae swam in a non-random way, and the frequency of directional individuals did not change ontogenetically. Indications of ontogenetic change in orientated swimming (i.e. the direction of non-random swimming) were found in all three species, with orientated swimming having developed in the sparids by about 8 mm. One sparid swam W (towards shore) when < 10 mm, and changed direction towards NE (parallel to shore) when > 10 mm. These results are consistent with limited in situ observations of settlement-stage wild larvae of the two sparids. In situ, larvae of these three species have swimming, depth determination and orientation behaviour sufficiently well developed to substantially influence dispersal trajectories for most of their pelagic period.","Australian Museum, Sydney, NSW 2010, Australia",55,"10.1007/s00227-005-0108-0",2006,"Trnski, T",3
"349",1588,"Frequency-dependent success of aggressive mimics in a cleaning symbiosis","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","CORAL-REEF FISHES; BATESIAN MIMICRY; MODEL; ECTOPARASITES; PARASITISM; MUTUALISM; PREDATORS; RATES","Batesian mimics-palatable organisms that resemble unpalatable ones-are usually maintained in populations by frequency-dependent selection. We tested whether this mechanism was also responsible for the maintenance of aggressive mimicry in natural populations of coral reef fishes. The attack success of bluestriped fangblennies (Plagiotremus rhinorhynchos), which mimic juvenile bluestreaked cleaner wrasses (Labroides dimidiatus) in colour but tear flesh and scales from fishes instead of removing ectoparasites, was frequency-dependent, increasing as mimics became rarer relative to their model. However, cleaner mimics were also more successful on reefs with higher densities of potential victims, perhaps because a dilution-like effect creates few opportunities for potential victims to learn to avoid mimics. Further studies should reveal whether this second mechanism is specific to aggressive mimicry.","Univ E Anglia, Sch Biol Sci, Ctr Ecol Evolut & Conservat, Norwich NR4 7TJ, Norfolk, England",20,"10.1098/rspb.2005.3256",2005,"Cheney, KL",1
"350",1588,"Frequency-dependent success of aggressive mimics in a cleaning symbiosis","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","CORAL-REEF FISHES; BATESIAN MIMICRY; MODEL; ECTOPARASITES; PARASITISM; MUTUALISM; PREDATORS; RATES","Batesian mimics-palatable organisms that resemble unpalatable ones-are usually maintained in populations by frequency-dependent selection. We tested whether this mechanism was also responsible for the maintenance of aggressive mimicry in natural populations of coral reef fishes. The attack success of bluestriped fangblennies (Plagiotremus rhinorhynchos), which mimic juvenile bluestreaked cleaner wrasses (Labroides dimidiatus) in colour but tear flesh and scales from fishes instead of removing ectoparasites, was frequency-dependent, increasing as mimics became rarer relative to their model. However, cleaner mimics were also more successful on reefs with higher densities of potential victims, perhaps because a dilution-like effect creates few opportunities for potential victims to learn to avoid mimics. Further studies should reveal whether this second mechanism is specific to aggressive mimicry.","Univ E Anglia, Sch Biol Sci, Ctr Ecol Evolut & Conservat, Norwich NR4 7TJ, Norfolk, England",20,"10.1098/rspb.2005.3256",2005,"Cote, IM",2
"351",1589,"Climatological context for large-scale coral bleaching","CORAL REEFS","SEA-SURFACE TEMPERATURE; GREAT-BARRIER-REEF; CLIMATE VARIABILITY; GALAPAGOS CORALS; OCEAN; RECONSTRUCTION; IMPACTS; RECORD; OSCILLATION; RESILIENCE","Large-scale coral bleaching was first observed in 1979 and has occurred throughout virtually all of the tropics since that time. Severe bleaching may result in the loss of live coral and in a decline of the integrity of the impacted coral reef ecosystem. Despite the extensive scientific research and increased public awareness of coral bleaching, uncertainties remain about the past and future of large-scale coral bleaching. In order to reduce these uncertainties and place large-scale coral bleaching in the longer-term climatological context, specific criteria and methods for using historical sea surface temperature (SST) data to examine coral bleaching-related thermal conditions are proposed by analyzing three, 132 year SST reconstructions: ERSST, HadISST1, and GISST2.3b. These methodologies are applied to case studies at Discovery Bay, Jamaica (77.27 degrees W, 18.45 degrees N), Sombrero Reef, Florida, USA (81.11 degrees W, 24.63 degrees N), Academy Bay, Galapagos, Ecuador (90.31 degrees W, 0.74 degrees S), Pearl and Hermes Reef, Northwest Hawaiian Islands, USA (175.83 degrees W, 28.25 degrees N), Davies Reef, Australia (147.68 degrees E, 18.83 degrees S), and North Male Atoll, Maldives (73.35 degrees E, 4.70 degrees N). The results of this study show that (1) The historical SST data provide a useful long-term record of thermal conditions in reef ecosystems, giving important insight into the thermal history of coral reefs and (2) While coral bleaching and anomalously warm SSTs have occurred over much of the world in recent decades, case studies in the Caribbean, Northwest Hawaiian Islands, and parts of other regions such as the Great Barrier Reef exhibited SST conditions and cumulative thermal stress prior to 1979 that were comparable to those conditions observed during the strong, frequent coral bleaching events since 1979. This climatological context and knowledge of past environmental conditions in reef ecosystems may foster a better understanding of how coral reefs will respond in future, ocean warming scenarios.","NOAA, Natl Oceanog Data Ctr, Silver Spring, MD 20910 USA",35,"10.1007/s00338-005-0017-1",2005,"Barton, AD",1
"352",1589,"Climatological context for large-scale coral bleaching","CORAL REEFS","SEA-SURFACE TEMPERATURE; GREAT-BARRIER-REEF; CLIMATE VARIABILITY; GALAPAGOS CORALS; OCEAN; RECONSTRUCTION; IMPACTS; RECORD; OSCILLATION; RESILIENCE","Large-scale coral bleaching was first observed in 1979 and has occurred throughout virtually all of the tropics since that time. Severe bleaching may result in the loss of live coral and in a decline of the integrity of the impacted coral reef ecosystem. Despite the extensive scientific research and increased public awareness of coral bleaching, uncertainties remain about the past and future of large-scale coral bleaching. In order to reduce these uncertainties and place large-scale coral bleaching in the longer-term climatological context, specific criteria and methods for using historical sea surface temperature (SST) data to examine coral bleaching-related thermal conditions are proposed by analyzing three, 132 year SST reconstructions: ERSST, HadISST1, and GISST2.3b. These methodologies are applied to case studies at Discovery Bay, Jamaica (77.27 degrees W, 18.45 degrees N), Sombrero Reef, Florida, USA (81.11 degrees W, 24.63 degrees N), Academy Bay, Galapagos, Ecuador (90.31 degrees W, 0.74 degrees S), Pearl and Hermes Reef, Northwest Hawaiian Islands, USA (175.83 degrees W, 28.25 degrees N), Davies Reef, Australia (147.68 degrees E, 18.83 degrees S), and North Male Atoll, Maldives (73.35 degrees E, 4.70 degrees N). The results of this study show that (1) The historical SST data provide a useful long-term record of thermal conditions in reef ecosystems, giving important insight into the thermal history of coral reefs and (2) While coral bleaching and anomalously warm SSTs have occurred over much of the world in recent decades, case studies in the Caribbean, Northwest Hawaiian Islands, and parts of other regions such as the Great Barrier Reef exhibited SST conditions and cumulative thermal stress prior to 1979 that were comparable to those conditions observed during the strong, frequent coral bleaching events since 1979. This climatological context and knowledge of past environmental conditions in reef ecosystems may foster a better understanding of how coral reefs will respond in future, ocean warming scenarios.","NOAA, Natl Oceanog Data Ctr, Silver Spring, MD 20910 USA",35,"10.1007/s00338-005-0017-1",2005,"Casey, KS",2
"353",1590,"Spatial heterogeneity of benthic community assemblages with an emphasis on reef algae at French Frigate Shoals, Northwestern Hawai'ian Islands","CORAL REEFS","CORAL-REEF; SPECIES-DIVERSITY; SOLOMON ISLANDS; PATTERNS; HERBIVORY; DYNAMICS","Reefs in tropical atoll systems have historically been described on a geomorphic basis, and segregated into loosely defined fore-reef, back-reef, and lagoonal reef zones. However, recent oceanographic monitoring data have shown that physical factors within a single geomorphic zone can vary significantly, calling into question whether benthic communities within a single zone are biologically similar. To determine the amount of benthic variability that may occur in a geomorphic zone, percent cover of benthic organisms was determined at the species level for 28 sites in three geomorphic zones at French Frigate Shoals, Northwestern Hawai'ian Islands. Multivariate statistical analyses found most windward fore-reef and back-reef sites to be statistically similar, but considerable variation to exist among sites within calmer lagoonal areas. Surveys revealed macroalgae to dominate over scleractinian coral species at the majority of sites in this healthy, subtropical reef system, although select lagoonal areas were dominated by dense coral communities.","Univ Hawaii, Joint Inst Marine & Atmospher Res, Honolulu, HI 96814 USA; Univ Hawaii Manoa, Dept Bot, Honolulu, HI 96822 USA",29,"10.1007/s00338-005-0028-y",2005,"Vroom, PS",1
"354",1590,"Spatial heterogeneity of benthic community assemblages with an emphasis on reef algae at French Frigate Shoals, Northwestern Hawai'ian Islands","CORAL REEFS","CORAL-REEF; SPECIES-DIVERSITY; SOLOMON ISLANDS; PATTERNS; HERBIVORY; DYNAMICS","Reefs in tropical atoll systems have historically been described on a geomorphic basis, and segregated into loosely defined fore-reef, back-reef, and lagoonal reef zones. However, recent oceanographic monitoring data have shown that physical factors within a single geomorphic zone can vary significantly, calling into question whether benthic communities within a single zone are biologically similar. To determine the amount of benthic variability that may occur in a geomorphic zone, percent cover of benthic organisms was determined at the species level for 28 sites in three geomorphic zones at French Frigate Shoals, Northwestern Hawai'ian Islands. Multivariate statistical analyses found most windward fore-reef and back-reef sites to be statistically similar, but considerable variation to exist among sites within calmer lagoonal areas. Surveys revealed macroalgae to dominate over scleractinian coral species at the majority of sites in this healthy, subtropical reef system, although select lagoonal areas were dominated by dense coral communities.","Univ Hawaii, Joint Inst Marine & Atmospher Res, Honolulu, HI 96814 USA; Univ Hawaii Manoa, Dept Bot, Honolulu, HI 96822 USA",29,"10.1007/s00338-005-0028-y",2005,"Page, KN",2
"355",1590,"Spatial heterogeneity of benthic community assemblages with an emphasis on reef algae at French Frigate Shoals, Northwestern Hawai'ian Islands","CORAL REEFS","CORAL-REEF; SPECIES-DIVERSITY; SOLOMON ISLANDS; PATTERNS; HERBIVORY; DYNAMICS","Reefs in tropical atoll systems have historically been described on a geomorphic basis, and segregated into loosely defined fore-reef, back-reef, and lagoonal reef zones. However, recent oceanographic monitoring data have shown that physical factors within a single geomorphic zone can vary significantly, calling into question whether benthic communities within a single zone are biologically similar. To determine the amount of benthic variability that may occur in a geomorphic zone, percent cover of benthic organisms was determined at the species level for 28 sites in three geomorphic zones at French Frigate Shoals, Northwestern Hawai'ian Islands. Multivariate statistical analyses found most windward fore-reef and back-reef sites to be statistically similar, but considerable variation to exist among sites within calmer lagoonal areas. Surveys revealed macroalgae to dominate over scleractinian coral species at the majority of sites in this healthy, subtropical reef system, although select lagoonal areas were dominated by dense coral communities.","Univ Hawaii, Joint Inst Marine & Atmospher Res, Honolulu, HI 96814 USA; Univ Hawaii Manoa, Dept Bot, Honolulu, HI 96822 USA",29,"10.1007/s00338-005-0028-y",2005,"Peyton, KA",3
"356",1590,"Spatial heterogeneity of benthic community assemblages with an emphasis on reef algae at French Frigate Shoals, Northwestern Hawai'ian Islands","CORAL REEFS","CORAL-REEF; SPECIES-DIVERSITY; SOLOMON ISLANDS; PATTERNS; HERBIVORY; DYNAMICS","Reefs in tropical atoll systems have historically been described on a geomorphic basis, and segregated into loosely defined fore-reef, back-reef, and lagoonal reef zones. However, recent oceanographic monitoring data have shown that physical factors within a single geomorphic zone can vary significantly, calling into question whether benthic communities within a single zone are biologically similar. To determine the amount of benthic variability that may occur in a geomorphic zone, percent cover of benthic organisms was determined at the species level for 28 sites in three geomorphic zones at French Frigate Shoals, Northwestern Hawai'ian Islands. Multivariate statistical analyses found most windward fore-reef and back-reef sites to be statistically similar, but considerable variation to exist among sites within calmer lagoonal areas. Surveys revealed macroalgae to dominate over scleractinian coral species at the majority of sites in this healthy, subtropical reef system, although select lagoonal areas were dominated by dense coral communities.","Univ Hawaii, Joint Inst Marine & Atmospher Res, Honolulu, HI 96814 USA; Univ Hawaii Manoa, Dept Bot, Honolulu, HI 96822 USA",29,"10.1007/s00338-005-0028-y",2005,"Kukea-Shultz, JK",4
"357",1591,"Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions","CORAL REEFS","CORAL-REEF; SOUTH-AFRICA; CLIMATE-CHANGE; ARABIAN GULF; GROWTH; COMMUNITIES; ISLANDS; USA; ENVIRONMENT; NUTRIENT","Non-framework building high-latitude coral communities have recently received increased attention as a result of their potential to act as refugia during global change, as proxies for such change and for testing the environmental tolerance limits of various species of coral. In this study, we report on high-resolution in situ measured environmental factors influencing the development of monospecific (Porites panamensis) non-framework building coral communities and the resulting coral-derived carbonate sediment production in the northern Gulf of California, Mexico (Bahia de Los Angeles, 29 degrees N, 113 degrees E). Half-hourly measurements of temperature and chlorophyll a (a nutrient proxy) for a 1-year period indicate temperature extremes ranging from 14 degrees C to 30 degrees C, and average chlorophyll a values of 2.2 mg Chl a/m(3) (eutrophic). Even though P. panamensis only occur as small massive and encrusting colonies, they nonetheless show a significant carbonate sediment production potential (0.14 kg CaCO3/m(2)/year). A calculation of carbonate production rates vs amount of coral found in the sediment shows that this high-latitude community must have persisted for an extended period of time.","Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany; Ctr Interdisciplinario Ciencias Marinas Playa Con, La Paz 23000, BCS, Mexico; Nova SE Univ, Natl Coral Reef Inst, Dania, FL 33004 USA; DICTUS, Hermosillo 83000, Sonora, Mexico",33,"10.1007/s00338-005-0029-x",2005,"Halfar, J",1
"358",1591,"Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions","CORAL REEFS","CORAL-REEF; SOUTH-AFRICA; CLIMATE-CHANGE; ARABIAN GULF; GROWTH; COMMUNITIES; ISLANDS; USA; ENVIRONMENT; NUTRIENT","Non-framework building high-latitude coral communities have recently received increased attention as a result of their potential to act as refugia during global change, as proxies for such change and for testing the environmental tolerance limits of various species of coral. In this study, we report on high-resolution in situ measured environmental factors influencing the development of monospecific (Porites panamensis) non-framework building coral communities and the resulting coral-derived carbonate sediment production in the northern Gulf of California, Mexico (Bahia de Los Angeles, 29 degrees N, 113 degrees E). Half-hourly measurements of temperature and chlorophyll a (a nutrient proxy) for a 1-year period indicate temperature extremes ranging from 14 degrees C to 30 degrees C, and average chlorophyll a values of 2.2 mg Chl a/m(3) (eutrophic). Even though P. panamensis only occur as small massive and encrusting colonies, they nonetheless show a significant carbonate sediment production potential (0.14 kg CaCO3/m(2)/year). A calculation of carbonate production rates vs amount of coral found in the sediment shows that this high-latitude community must have persisted for an extended period of time.","Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany; Ctr Interdisciplinario Ciencias Marinas Playa Con, La Paz 23000, BCS, Mexico; Nova SE Univ, Natl Coral Reef Inst, Dania, FL 33004 USA; DICTUS, Hermosillo 83000, Sonora, Mexico",33,"10.1007/s00338-005-0029-x",2005,"Godinez-Orta, L",2
"359",1591,"Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions","CORAL REEFS","CORAL-REEF; SOUTH-AFRICA; CLIMATE-CHANGE; ARABIAN GULF; GROWTH; COMMUNITIES; ISLANDS; USA; ENVIRONMENT; NUTRIENT","Non-framework building high-latitude coral communities have recently received increased attention as a result of their potential to act as refugia during global change, as proxies for such change and for testing the environmental tolerance limits of various species of coral. In this study, we report on high-resolution in situ measured environmental factors influencing the development of monospecific (Porites panamensis) non-framework building coral communities and the resulting coral-derived carbonate sediment production in the northern Gulf of California, Mexico (Bahia de Los Angeles, 29 degrees N, 113 degrees E). Half-hourly measurements of temperature and chlorophyll a (a nutrient proxy) for a 1-year period indicate temperature extremes ranging from 14 degrees C to 30 degrees C, and average chlorophyll a values of 2.2 mg Chl a/m(3) (eutrophic). Even though P. panamensis only occur as small massive and encrusting colonies, they nonetheless show a significant carbonate sediment production potential (0.14 kg CaCO3/m(2)/year). A calculation of carbonate production rates vs amount of coral found in the sediment shows that this high-latitude community must have persisted for an extended period of time.","Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany; Ctr Interdisciplinario Ciencias Marinas Playa Con, La Paz 23000, BCS, Mexico; Nova SE Univ, Natl Coral Reef Inst, Dania, FL 33004 USA; DICTUS, Hermosillo 83000, Sonora, Mexico",33,"10.1007/s00338-005-0029-x",2005,"Riegl, B",3
"360",1591,"Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions","CORAL REEFS","CORAL-REEF; SOUTH-AFRICA; CLIMATE-CHANGE; ARABIAN GULF; GROWTH; COMMUNITIES; ISLANDS; USA; ENVIRONMENT; NUTRIENT","Non-framework building high-latitude coral communities have recently received increased attention as a result of their potential to act as refugia during global change, as proxies for such change and for testing the environmental tolerance limits of various species of coral. In this study, we report on high-resolution in situ measured environmental factors influencing the development of monospecific (Porites panamensis) non-framework building coral communities and the resulting coral-derived carbonate sediment production in the northern Gulf of California, Mexico (Bahia de Los Angeles, 29 degrees N, 113 degrees E). Half-hourly measurements of temperature and chlorophyll a (a nutrient proxy) for a 1-year period indicate temperature extremes ranging from 14 degrees C to 30 degrees C, and average chlorophyll a values of 2.2 mg Chl a/m(3) (eutrophic). Even though P. panamensis only occur as small massive and encrusting colonies, they nonetheless show a significant carbonate sediment production potential (0.14 kg CaCO3/m(2)/year). A calculation of carbonate production rates vs amount of coral found in the sediment shows that this high-latitude community must have persisted for an extended period of time.","Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany; Ctr Interdisciplinario Ciencias Marinas Playa Con, La Paz 23000, BCS, Mexico; Nova SE Univ, Natl Coral Reef Inst, Dania, FL 33004 USA; DICTUS, Hermosillo 83000, Sonora, Mexico",33,"10.1007/s00338-005-0029-x",2005,"Valdez-Holguin, JE",4
"361",1591,"Living on the edge: high-latitude Porites carbonate production under temperate eutrophic conditions","CORAL REEFS","CORAL-REEF; SOUTH-AFRICA; CLIMATE-CHANGE; ARABIAN GULF; GROWTH; COMMUNITIES; ISLANDS; USA; ENVIRONMENT; NUTRIENT","Non-framework building high-latitude coral communities have recently received increased attention as a result of their potential to act as refugia during global change, as proxies for such change and for testing the environmental tolerance limits of various species of coral. In this study, we report on high-resolution in situ measured environmental factors influencing the development of monospecific (Porites panamensis) non-framework building coral communities and the resulting coral-derived carbonate sediment production in the northern Gulf of California, Mexico (Bahia de Los Angeles, 29 degrees N, 113 degrees E). Half-hourly measurements of temperature and chlorophyll a (a nutrient proxy) for a 1-year period indicate temperature extremes ranging from 14 degrees C to 30 degrees C, and average chlorophyll a values of 2.2 mg Chl a/m(3) (eutrophic). Even though P. panamensis only occur as small massive and encrusting colonies, they nonetheless show a significant carbonate sediment production potential (0.14 kg CaCO3/m(2)/year). A calculation of carbonate production rates vs amount of coral found in the sediment shows that this high-latitude community must have persisted for an extended period of time.","Univ Stuttgart, Inst Geol & Palaontol, D-70174 Stuttgart, Germany; Ctr Interdisciplinario Ciencias Marinas Playa Con, La Paz 23000, BCS, Mexico; Nova SE Univ, Natl Coral Reef Inst, Dania, FL 33004 USA; DICTUS, Hermosillo 83000, Sonora, Mexico",33,"10.1007/s00338-005-0029-x",2005,"Borges, JM",5
"362",1592,"Effects of territorial damselfish on an algal-dominated coastal coral reef","CORAL REEFS","GREAT-BARRIER-REEF; HERBIVOROUS GRAZING FISHES; COMMUNITY STRUCTURE; SPATIAL PATTERNS; MAGNETIC ISLAND; EPIPHYTES; ABUNDANCE; ZONATION; DETERMINANTS; PRODUCTIVITY","Territorial damselfish are important herbivores on coral reefs because they can occupy a large proportion of the substratum and modify the benthic community to promote the cover of food algae. However, on coastal coral reefs damselfish occupy habitats that are often dominated by unpalatable macroalgae. The aim of this study was to examine whether damselfish can maintain distinctive algal assemblages on a coastal reef that is seasonally dominated by Sargassum (Magnetic Island, Great Barrier Reef). Here, three abundant species (Pomacentrus tripunctatus, P. wardi and Stegastes apicalis) occupied up to 60% of the reef substrata. All three species promoted the abundance of food algae in their territories. The magnitudes of the effects varied among reef zones, but patterns were relatively stable over time. Damselfish appear to readily co-exist with large unpalatable macroalgae as they can use it as a substratum for promoting the growth of palatable epiphytes. Damselfish territories represent patches of increased epiphyte load on macroalgae, decreased sediment cover, and enhanced cover of palatable algal turf.","James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia; Australian Inst Marine Sci, Townsville, Qld 4810, Australia",41,"10.1007/s00338-005-0035-z",2005,"Ceccarelli, DM",1
"363",1592,"Effects of territorial damselfish on an algal-dominated coastal coral reef","CORAL REEFS","GREAT-BARRIER-REEF; HERBIVOROUS GRAZING FISHES; COMMUNITY STRUCTURE; SPATIAL PATTERNS; MAGNETIC ISLAND; EPIPHYTES; ABUNDANCE; ZONATION; DETERMINANTS; PRODUCTIVITY","Territorial damselfish are important herbivores on coral reefs because they can occupy a large proportion of the substratum and modify the benthic community to promote the cover of food algae. However, on coastal coral reefs damselfish occupy habitats that are often dominated by unpalatable macroalgae. The aim of this study was to examine whether damselfish can maintain distinctive algal assemblages on a coastal reef that is seasonally dominated by Sargassum (Magnetic Island, Great Barrier Reef). Here, three abundant species (Pomacentrus tripunctatus, P. wardi and Stegastes apicalis) occupied up to 60% of the reef substrata. All three species promoted the abundance of food algae in their territories. The magnitudes of the effects varied among reef zones, but patterns were relatively stable over time. Damselfish appear to readily co-exist with large unpalatable macroalgae as they can use it as a substratum for promoting the growth of palatable epiphytes. Damselfish territories represent patches of increased epiphyte load on macroalgae, decreased sediment cover, and enhanced cover of palatable algal turf.","James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia; Australian Inst Marine Sci, Townsville, Qld 4810, Australia",41,"10.1007/s00338-005-0035-z",2005,"Jones, GP",2
"364",1592,"Effects of territorial damselfish on an algal-dominated coastal coral reef","CORAL REEFS","GREAT-BARRIER-REEF; HERBIVOROUS GRAZING FISHES; COMMUNITY STRUCTURE; SPATIAL PATTERNS; MAGNETIC ISLAND; EPIPHYTES; ABUNDANCE; ZONATION; DETERMINANTS; PRODUCTIVITY","Territorial damselfish are important herbivores on coral reefs because they can occupy a large proportion of the substratum and modify the benthic community to promote the cover of food algae. However, on coastal coral reefs damselfish occupy habitats that are often dominated by unpalatable macroalgae. The aim of this study was to examine whether damselfish can maintain distinctive algal assemblages on a coastal reef that is seasonally dominated by Sargassum (Magnetic Island, Great Barrier Reef). Here, three abundant species (Pomacentrus tripunctatus, P. wardi and Stegastes apicalis) occupied up to 60% of the reef substrata. All three species promoted the abundance of food algae in their territories. The magnitudes of the effects varied among reef zones, but patterns were relatively stable over time. Damselfish appear to readily co-exist with large unpalatable macroalgae as they can use it as a substratum for promoting the growth of palatable epiphytes. Damselfish territories represent patches of increased epiphyte load on macroalgae, decreased sediment cover, and enhanced cover of palatable algal turf.","James Cook Univ N Queensland, Sch Marine Biol & Aquaculture, Ctr Coral Reef Biodivers, Townsville, Qld 4811, Australia; Australian Inst Marine Sci, Townsville, Qld 4810, Australia",41,"10.1007/s00338-005-0035-z",2005,"McCook, LJ",3
"365",1593,"Dinitrogen fixation by exposed communities on the rim of Tikehau atoll (Tuamotu Archipelago, French Polynesia)","CORAL REEFS","NITROGEN-FIXATION; ACETYLENE-REDUCTION; CORAL-REEF; CYANOBACTERIAL MAT; MARINE ENVIRONMENT; SEDIMENTS; ECOSYSTEM; BACTERIA; RATES; LAGOON","Various types of sub-aerially exposed microbial mats, including emergent mats, beach sand, beach rock and Kopara mats, are widespread on the 78 km (25 km(2)) of rim surrounding the Tikehau atoll lagoon. These mats form laminated accretions or diffuse microbial communities growing under high insolation and temperatures, and are therefore subject to desiccation. Both heterocystous and non-heterocystous cyanobacteria occur in these mats. Using acetylene reduction techniques, nitrogenase activity was observed at all sites over a period of 5 years and was 3-17 times higher during daylight than at night in all communities except for beach rock. N-15(2) measurements indicated a molar ratio of acetylene reduction to N-2 fixed of 1.6 for all exposed communities. Estimated N-2 fixation ranged from 1.44 to 8.0 mg N m(-2) day(-1) in these exposed communities (mean of 4.66 mg N m(-2) day(-1)) with beachrock showing the highest rates. For the whole reef rim, daily N-2 fixation amounted to 98.42 kg N day(-1) which represents 28% of the rate of fixation in the entire lagoon (area 400 km(2)).","Univ Sydney, Sch Biol Sci, Sydney, NSW 2006, Australia; Univ Aix Marseille 1, LMI, IRD, CESB,ESIL, F-13288 Marseille, France",15,"10.1007/s00338-005-0037-x",2005,"Charpy-Roubaud, C",1
"366",1593,"Dinitrogen fixation by exposed communities on the rim of Tikehau atoll (Tuamotu Archipelago, French Polynesia)","CORAL REEFS","NITROGEN-FIXATION; ACETYLENE-REDUCTION; CORAL-REEF; CYANOBACTERIAL MAT; MARINE ENVIRONMENT; SEDIMENTS; ECOSYSTEM; BACTERIA; RATES; LAGOON","Various types of sub-aerially exposed microbial mats, including emergent mats, beach sand, beach rock and Kopara mats, are widespread on the 78 km (25 km(2)) of rim surrounding the Tikehau atoll lagoon. These mats form laminated accretions or diffuse microbial communities growing under high insolation and temperatures, and are therefore subject to desiccation. Both heterocystous and non-heterocystous cyanobacteria occur in these mats. Using acetylene reduction techniques, nitrogenase activity was observed at all sites over a period of 5 years and was 3-17 times higher during daylight than at night in all communities except for beach rock. N-15(2) measurements indicated a molar ratio of acetylene reduction to N-2 fixed of 1.6 for all exposed communities. Estimated N-2 fixation ranged from 1.44 to 8.0 mg N m(-2) day(-1) in these exposed communities (mean of 4.66 mg N m(-2) day(-1)) with beachrock showing the highest rates. For the whole reef rim, daily N-2 fixation amounted to 98.42 kg N day(-1) which represents 28% of the rate of fixation in the entire lagoon (area 400 km(2)).","Univ Sydney, Sch Biol Sci, Sydney, NSW 2006, Australia; Univ Aix Marseille 1, LMI, IRD, CESB,ESIL, F-13288 Marseille, France",15,"10.1007/s00338-005-0037-x",2005,"Larkum, AWD",2
"367",1594,"Small-scale spatial variation in the elemental composition of otoliths of Stegastes nigricans (Pomacentridae) in French Polynesia","CORAL REEFS","CORAL-REEF FISH; SHAD ALOSA-SAPIDISSIMA; TRACE-ELEMENTS; NURSERY HABITATS; LARVAL RETENTION; GROWTH-RATE; EYE LENSES; CHEMISTRY; MICROCHEMISTRY; TEMPERATURE","Solution-based inductively coupled plasma-mass spectrometry (ICP-MS) was used to determine if Stegastes nigricans collected from 15 sites in French Polynesia could be distinguished by the trace element composition of their otoliths. A total of 293 adults were collected by spearing and their otoliths were analysed. We found that elemental signatures differed significantly among sites within and between the islands of Tahiti and Moorea (p < 0.001), primarily due to variation in concentrations of the elements Ba, Ca, Li, Mg, Mn, Na, Sr and Y. The otoliths of fish collected within Papeete Harbour in Tahiti had distinctive elemental signatures characterised by relatively high concentrations of Mn. Otoliths of these fish could be distinguished from others that were collected only a small distance (200 m) from the harbour. This is the first time that differences in chemical composition of otoliths have been reported at such small spatial scales and this trait may prove useful for the studies of connectivity of populations at within reef scales.","Australian Inst Marine Sci, Darwin, NT 0811, Australia; Charles Darwin Univ, Darwin, NT, Australia; Univ Perpignan, Lab Ichtyoecol Trop & Mediterraneenne, F-66025 Perpignan, France; Univ Rostock, Rostock, Germany; Ctr Rech Insulaire & Observ Environm, Moorea, Fr Polynesia",11,"10.1007/s00338-005-0047-8",2005,"Lo-Yat, A",1
